Name,Price,Q,Age
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,Y
agent_P0,HIGH,Q4,Y
agent_P3,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P2,HIGH,Q4,Y
agent_P4,HIGH,Q4,M
agent_P0,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P0,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,M
agent_P2,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P0,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P2,HIGH,Q4,O
agent_P3,HIGH,Q4,Y
agent_P3,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P1,HIGH,Q4,Y
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,Y
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P0,HIGH,Q4,M
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P2,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,Y
agent_P1,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P0,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,Y
agent_P3,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P0,HIGH,Q4,Y
agent_P2,HIGH,Q4,M
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,Y
agent_P3,HIGH,Q4,Y
agent_P1,HIGH,Q4,Y
agent_P1,HIGH,Q4,Y
agent_P1,HIGH,Q4,Y
agent_P3,HIGH,Q4,O
agent_P2,HIGH,Q4,O
agent_P4,HIGH,Q4,Y
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,Y
agent_P1,HIGH,Q4,M
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P3,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P4,HIGH,Q4,Y
agent_P2,HIGH,Q4,O
agent_P0,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P2,HIGH,Q4,O
agent_P3,HIGH,Q4,M
agent_P4,HIGH,Q4,O
agent_P3,HIGH,Q4,O
agent_P0,HIGH,Q4,O
agent_P4,HIGH,Q4,M
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q4,Y
agent_P4,HIGH,Q1,M
agent_P3,HIGH,Q1,O
agent_P3,HIGH,Q1,Y
agent_P4,HIGH,Q1,O
agent_P3,HIGH,Q1,O
agent_P0,HIGH,Q1,Y
agent_P4,HIGH,Q1,Y
agent_P3,HIGH,Q1,O
agent_P4,HIGH,Q1,O
agent_P4,HIGH,Q1,O
agent_P4,HIGH,Q1,Y
agent_P4,HIGH,Q1,M
agent_P3,HIGH,Q1,M
agent_P4,HIGH,Q1,O
agent_P3,HIGH,Q1,M
agent_P0,HIGH,Q1,Y
agent_P3,HIGH,Q1,M
agent_P3,HIGH,Q1,O
agent_P1,HIGH,Q1,M
agent_P4,HIGH,Q1,M
agent_P1,HIGH,Q1,M
agent_P4,HIGH,Q1,O
agent_P3,HIGH,Q1,O
agent_P3,HIGH,Q1,O
agent_P0,HIGH,Q1,Y
agent_P1,HIGH,Q1,Y
agent_P4,HIGH,Q1,M
agent_P2,HIGH,Q1,Y
agent_P4,HIGH,Q1,Y
agent_P3,HIGH,Q1,M
agent_P3,HIGH,Q1,O
agent_P3,HIGH,Q1,M
agent_P3,HIGH,Q1,O
agent_P3,HIGH,Q1,O
agent_P4,HIGH,Q1,Y
agent_P3,HIGH,Q1,O
agent_P4,HIGH,Q1,O
agent_P3,HIGH,Q1,Y
agent_P4,HIGH,Q1,O
agent_P3,HIGH,Q1,Y
agent_P3,HIGH,Q1,Y
agent_P3,HIGH,Q1,O
agent_P0,HIGH,Q1,O
agent_P4,HIGH,Q1,M
agent_P3,HIGH,Q1,M
agent_P2,HIGH,Q1,Y
agent_P3,HIGH,Q1,Y
agent_P3,HIGH,Q1,M
agent_P4,HIGH,Q1,Y
agent_P3,HIGH,Q1,O
agent_P4,HIGH,Q1,Y
agent_P4,HIGH,Q1,M
agent_P4,HIGH,Q1,M
agent_P3,HIGH,Q1,Y
agent_P4,HIGH,Q1,O
agent_P2,HIGH,Q1,M
agent_P3,HIGH,Q1,M
agent_P4,HIGH,Q1,M
agent_P1,HIGH,Q1,M
agent_P4,HIGH,Q1,M
agent_P4,HIGH,Q1,Y
agent_P3,HIGH,Q1,M
agent_P3,HIGH,Q1,Y
agent_P3,HIGH,Q1,O
agent_P1,HIGH,Q1,Y
agent_P2,HIGH,Q1,O
agent_P3,HIGH,Q1,M
agent_P1,HIGH,Q1,O
